-0.681 0.6321 -0.094 -0.004 0.2193 -0.071 -0.016 -0.058 -0.264 0.0286
-0.599 0.0796 -0.122 0.6890 -0.345 -0.066 0.0758 -0.100 0.0638 0.0120
-0.802 -0.382 0.3700 0.1151 0.0723 0.1830 -0.035 0.1198 -0.008 -0.070
-0.482 -0.028 -0.071 0.5732 -0.518 -0.061 0.0309 -0.343 0.1997 0.0350
-0.653 0.1150 -0.073 0.6230 -0.158 -0.007 0.0646 0.2909 -0.156 -0.167
-0.538 -0.482 -0.360 -0.344 -0.021 -0.440 0.0040 -0.040 -0.128 -0.126
-0.532 0.0565 -0.169 0.6912 -0.410 0.0020 0.0054 -0.138 -0.023 0.1358
-0.600 0.0699 -0.155 0.6664 -0.379 -0.081 0.0792 -0.090 -0.011 -0.008
-0.422 -0.022 -0.054 0.5858 -0.537 -0.015 -0.021 -0.397 0.1597 0.0474
-0.583 0.0795 -0.196 0.6493 -0.400 -0.046 0.0626 -0.160 0.0077 0.0339
-0.670 -0.381 0.3457 0.1883 0.0874 0.1155 0.1684 0.3719 0.2172 0.1226
-0.666 -0.410 0.3501 0.1609 0.1046 0.1024 0.1861 0.3534 0.2234 0.0908
-0.676 0.6786 0.0636 -0.239 -0.013 -0.049 0.0292 -0.098 0.0728 -0.042
-0.579 -0.219 -0.720 0.0954 -0.158 -0.073 -0.152 0.0798 -0.158 -0.051
-0.657 -0.341 0.4790 -0.079 0.1133 0.2655 -0.246 -0.213 -0.154 0.0323
-0.795 -0.283 0.3383 0.2642 0.0018 0.1718 -0.070 0.2040 -0.010 -0.163
-0.287 -0.245 -0.177 -0.140 -0.139 -0.595 -0.611 0.2117 0.1024 0.0565
-0.596 -0.569 -0.070 -0.270 0.0688 -0.269 0.2909 -0.180 -0.213 0.0517
-0.839 -0.462 0.2493 0.0964 0.0273 0.0093 -0.012 -0.038 -0.032 0.0793
-0.619 0.5617 -0.159 0.1392 0.4033 -0.118 -0.078 -0.027 -0.266 0.0365
-0.768 -0.386 0.3828 0.0045 0.1156 0.1731 -0.084 0.0607 -0.005 -0.243
-0.630 0.1617 -0.175 0.6630 -0.288 -0.074 0.0725 -0.041 -0.085 0.0534
-0.705 0.6091 -0.017 -0.005 0.1526 -0.063 0.0398 -0.056 0.3011 0.0877
-0.618 0.5631 -0.156 0.1073 0.2973 -0.074 -0.070 0.0288 -0.392 0.1016
-0.665 0.5970 -0.076 0.0884 0.2882 -0.110 0.0595 -0.019 0.2289 0.1862
-0.677 -0.415 0.4558 0.0163 0.0895 0.2228 -0.159 -0.165 -0.122 0.1860
-0.716 0.6624 0.0114 -0.116 -0.032 -0.046 0.0569 -0.012 0.1169 0.1170
-0.557 -0.173 -0.692 0.0213 -0.098 -0.077 -0.321 0.2067 -0.133 0.0091
-0.720 -0.384 0.3183 0.1538 -0.025 0.0775 0.1752 0.1395 0.2156 0.3234
-0.697 0.6681 0.0149 -0.136 0.0356 -0.061 0.0518 -0.062 0.1545 0.1141
-0.399 -0.088 -0.756 -0.065 0.0147 0.4405 -0.227 0.0919 0.0079 0.0359
-0.712 -0.413 0.3868 0.0796 0.0759 0.1809 0.0828 0.2003 0.1919 0.2082
-0.763 0.5945 -0.084 0.0640 0.1090 -0.072 0.0505 0.0842 -0.023 0.1579
-0.433 -0.022 -0.158 0.5774 -0.510 -0.015 0.0439 -0.364 0.1289 0.2000
-0.898 -0.202 0.2316 -0.150 0.0129 0.0207 -0.072 -0.250 0.0719 -0.037
-0.306 -0.122 -0.723 -0.121 0.0031 0.5501 -0.190 0.0450 0.0924 0.0586
-0.562 -0.370 0.3210 0.1481 0.1226 0.1109 0.2358 0.3712 0.2596 0.3649
-0.515 0.5170 0.1846 -0.487 -0.394 0.0787 0.0586 -0.020 0.1370 -0.104
-0.588 -0.376 0.3075 0.1400 0.1124 0.0878 0.2574 0.3825 0.2543 0.3153
-0.508 0.5055 0.1776 -0.481 -0.433 0.0948 0.0580 0.0099 0.1131 -0.100
-0.480 0.2251 -0.210 0.4996 0.2202 9.9718 -0.047 0.3091 -0.524 -0.053
-0.608 -0.564 -0.162 -0.240 0.0575 -0.323 0.3413 0.0193 -0.030 0.0407
-0.602 -0.357 0.3267 0.1725 0.0977 0.1079 0.2241 0.3881 0.2689 0.2795
-0.573 -0.344 0.4472 -0.095 0.1085 0.3144 -0.273 -0.307 -0.190 0.1627
-0.383 -0.066 -0.721 -0.093 0.0188 0.5193 -0.185 0.0661 -0.019 0.1004
-0.593 -0.523 -0.269 -0.314 0.0550 -0.195 0.3170 -0.173 -0.165 -0.049
-0.639 -0.551 -0.153 -0.208 0.0211 -0.269 0.2194 -0.232 -0.207 0.0376
-0.602 -0.520 -0.437 -0.306 0.0059 -0.090 0.2177 -0.081 -0.066 -0.112
-0.800 -0.521 0.1286 -0.087 0.0125 -0.072 0.0261 -0.102 -0.045 -0.210
-0.684 0.5043 -0.089 0.2733 0.4128 -0.119 0.0256 -0.003 0.0970 -0.009
-0.681 0.2582 -0.115 0.6118 -0.055 -0.001 0.0250 0.2337 -0.137 -0.062
-0.622 0.5740 -0.016 -0.155 0.3062 -0.149 0.0087 -0.189 0.3214 -0.057
-0.600 -0.525 -0.420 -0.319 0.0246 -0.061 0.2468 -0.079 -0.052 -0.096
-0.591 -0.539 -0.253 -0.293 -0.024 -0.395 0.1406 -0.101 -0.146 -0.030
-0.640 -0.388 0.2849 0.1473 0.0890 0.0658 0.2585 0.3963 0.2659 0.1689
-0.380 0.0156 -0.094 0.6065 -0.531 -0.039 0.0514 -0.387 0.1720 0.1086
-0.614 -0.541 -0.228 -0.261 0.0301 -0.263 0.3095 -0.117 -0.136 -0.098
-0.677 -0.362 0.4473 0.0085 0.1435 0.2162 -0.042 0.0457 0.0859 0.3611
-0.694 -0.386 0.4656 -0.062 0.1514 0.2255 -0.124 -0.105 -0.102 0.1900
-0.590 -0.500 -0.198 -0.159 -0.013 -0.374 0.2795 0.0321 -0.130 -0.315
-0.269 -0.191 -0.151 -0.087 -0.157 -0.590 -0.638 0.2250 0.0965 0.1400
-0.793 -0.348 0.4075 -0.011 0.0921 0.1957 -0.103 -0.001 -0.050 -0.151
-0.441 0.0007 -0.075 0.5496 -0.545 -0.057 0.0347 -0.393 0.1877 0.0754
-0.688 0.6244 -0.060 -0.010 0.2516 -0.091 0.0377 -0.035 0.1793 0.1608
-0.621 0.6092 -0.081 0.0123 0.2994 -0.130 0.0477 -0.123 0.2725 0.1916
-0.563 -0.525 -0.299 -0.311 0.0669 -0.209 0.3097 -0.173 -0.212 -0.021
-0.533 -0.496 -0.283 -0.341 -0.029 -0.489 -0.007 -0.051 -0.116 -0.120
-0.422 -0.026 -0.077 0.5539 -0.544 -0.063 0.0181 -0.402 0.1755 0.1197
-0.446 -0.130 -0.695 -0.087 0.0136 0.5031 -0.149 0.0877 0.0939 0.0208
-0.631 0.4897 0.1425 -0.379 -0.412 0.0431 0.0802 0.1229 -0.055 -0.010
-0.738 -0.461 0.3610 0.0236 0.0281 0.1681 -0.133 -0.250 0.0133 0.0020
-0.712 0.3261 -0.102 0.5102 -0.058 0.0227 0.0350 0.2800 -0.177 0.0067
-0.404 -0.136 -0.712 -0.127 0.0083 0.5042 -0.148 0.0675 0.1001 0.0570
-0.785 -0.351 0.4175 0.0089 0.1067 0.2001 -0.113 0.0143 -0.034 -0.139
-0.404 -0.137 -0.700 -0.117 0.0087 0.5194 -0.153 0.0636 0.1108 0.0500
-0.548 -0.335 0.4509 -0.070 0.0440 0.2435 -0.317 -0.387 -0.235 0.1005
-0.730 0.3368 -0.112 0.5328 0.0936 -0.004 0.0183 0.2002 -0.045 -0.066
-0.714 -0.472 0.3736 0.0174 0.0402 0.1926 -0.147 -0.256 -0.009 0.0032
-0.384 0.0109 -0.113 0.5445 -0.547 -0.038 0.0268 -0.435 0.1857 0.1286
-0.662 0.6025 -0.009 -0.180 0.2486 -0.150 0.0168 -0.152 0.2392 -0.022
-0.587 -0.181 -0.683 0.0677 -0.104 -0.119 -0.200 0.1840 -0.221 -0.051
-0.405 -0.263 -0.672 -0.223 0.0143 0.4867 -0.116 -0.035 0.0973 0.0547
-0.628 0.6447 -0.042 -0.085 0.2451 -0.114 0.0672 -0.091 0.1904 0.2402
-0.605 0.4840 -0.182 0.2583 0.3724 -0.112 -0.052 -0.024 -0.378 0.0367
-0.693 0.5889 0.0227 -0.170 0.2472 -0.147 0.0167 -0.156 0.1830 -0.036
-0.647 0.5140 -0.117 0.1472 0.2207 -0.023 -0.065 0.0617 -0.459 0.1119
-0.770 -0.377 0.4265 0.1140 0.1080 0.2057 -0.036 0.0886 -0.027 0.0738
-0.624 0.6060 -0.098 0.0494 0.3561 -0.129 0.0432 -0.082 0.1895 0.2066
-0.560 -0.478 -0.280 -0.347 -0.046 -0.475 0.0160 -0.047 -0.097 -0.132
-0.675 0.4982 -0.131 0.3260 0.3728 -0.096 0.0402 0.1214 -0.084 -0.003
-0.845 -0.225 0.2706 0.1309 -0.070 0.0325 -0.080 -0.048 0.0786 -0.349
-0.782 0.3125 -0.101 0.4244 -0.180 -0.070 -0.027 0.1084 -0.213 -0.067
-0.662 0.4697 -0.134 0.3484 0.4150 -0.119 0.0081 0.0527 -0.100 0.0355
-0.434 -0.250 -0.741 -0.188 -0.024 0.3540 -0.173 -0.017 0.0753 0.0008
-0.839 -0.249 0.0213 0.1706 -0.270 -0.132 0.1452 0.1463 0.1308 -0.229
-0.768 0.5372 -0.049 0.1612 0.2671 -0.089 -0.015 0.0586 -0.019 -0.090
-0.740 -0.363 0.2561 -8.713 0.0816 0.2224 0.0408 0.3126 0.2723 -0.153
-0.631 0.5834 -0.147 0.1043 0.3053 -0.082 -0.069 0.0253 -0.340 0.0822
-0.694 -0.441 0.4122 0.0576 0.0864 0.1909 -0.172 -0.194 -0.158 0.1137
-0.623 0.5762 -0.147 0.1231 0.3860 -0.105 -0.073 -0.025 -0.274 0.0331
-0.645 0.3517 -0.109 0.3136 0.1018 -0.042 0.0387 0.3471 -0.461 0.0336
-0.739 0.5485 -0.004 -0.154 0.2249 -0.063 -0.019 -0.122 0.2402 -0.030
-0.739 -0.338 0.1487 0.1052 0.0503 0.0519 0.0540 0.4161 0.2323 -0.264
-0.708 -0.009 -0.009 0.6116 -0.170 -0.015 0.0428 0.1760 -0.084 -0.232
-0.838 0.4869 0.0895 -0.069 -0.116 0.0352 -0.073 0.1375 -0.087 -0.009
-0.732 0.5293 -0.063 0.2109 0.3091 -0.059 -0.037 0.0768 -0.165 -0.040
-0.516 -0.208 -0.705 -0.139 0.0144 0.3941 -0.041 0.0923 0.0803 -0.013
-0.495 -0.403 -0.656 -0.270 0.0174 0.2921 0.0012 -0.034 0.0323 0.0070
-0.693 0.0294 -0.048 0.6435 -0.234 -0.039 0.0740 0.1224 -0.074 -0.136
-0.512 -0.396 -0.660 -0.250 0.0189 0.2798 -0.005 -0.037 0.0006 0.0128
-0.735 0.4273 0.1296 -0.291 -0.361 0.0070 0.0562 0.1551 -0.076 -0.106
-0.666 -0.238 0.0356 0.4507 -0.368 -0.081 0.0521 -0.359 0.1430 0.0063
-0.655 -0.217 0.0130 0.4946 -0.374 -0.090 0.0446 -0.334 0.1244 -0.014
-0.894 -0.168 0.2346 -0.182 0.0186 0.0230 -0.062 -0.244 0.1345 0.0344
-0.554 -0.205 -0.004 0.4991 -0.432 -0.104 0.0521 -0.402 0.1948 0.0110
-0.506 0.5192 0.1976 -0.492 -0.391 0.0994 0.0524 -0.002 0.1340 -0.090
-0.569 0.1712 -0.263 0.5968 -0.181 0.0004 -0.059 0.1494 -0.392 -0.092
-0.321 -0.139 -0.737 -0.135 0.0054 0.5223 -0.154 0.0668 0.1030 0.0618
-0.540 -0.526 -0.211 -0.289 0.0367 -0.341 0.3281 -0.156 -0.219 0.0509
-0.660 -0.545 -0.317 -0.196 -0.050 -0.173 0.2086 -0.196 -0.097 -0.061
-0.513 -0.465 -0.229 -0.348 -0.034 -0.417 0.2413 -0.227 -0.228 -0.089
-0.636 0.6110 0.0412 -0.241 0.2254 -0.089 0.0144 -0.201 0.2407 -0.066
